SKU,START_DATE,END_DATE,DATE_QUALIFIER,DISCONTINUED,BRAND,PRODUCT_GROUP1,PRODUCT_GROUP2,PRODUCT_GROUP3,PRODUCT_GROUP4,PRODUCT_GROUP1_QTY,PRODUCT_GROUP2_QTY,PRODUCT_GROUP3_QTY,PRODUCT_GROUP4_QTY,DEPARTMENT1,ROOM1,ROOM2,ROOM3,ROOM4,ROOM5,ROOM6,CATEGORY1,CATEGORY2,CATEGORY3,CATEGORY4,CATEGORY5,CATEGORY6,COLLECTION,FINISH1,FINISH2,FINISH3,MATERIAL,MOTION_TYPE1,MOTION_TYPE2,SECTIONAL,TYPE1,SUBTYPE1A,SUBTYPE1B,TYPE2,SUBTYPE2A,SUBTYPE2B,TYPE3,SUBTYPE3A,SUBTYPE3B,STYLE,SUITE,COUNTRY_OF_ORIGIN,MADE_IN_USA,BED_SIZE1,FEATURES1,TABLE_TYPE,SEAT_TYPE,WIDTH,DEPTH,HEIGHT,LENGTH,INSIDE_WIDTH,INSIDE_DEPTH,INSIDE_HEIGHT,WEIGHT,VOLUME,DIAMETER,ARM_HEIGHT,SEAT_DEPTH,SEAT_HEIGHT,SEAT_WIDTH,HEADBOARD_HEIGHT,FOOTBOARD_HEIGHT,NUMBER_OF_DRAWERS,NUMBER_OF_LEAVES,NUMBER_OF_SHELVES,CARTON_WIDTH,CARTON_DEPTH,CARTON_HEIGHT,CARTON_WEIGHT,CARTON_VOLUME,CARTON_LENGTH,PHOTO1,PHOTO2,PHOTO3,PHOTO4,PHOTO5,PHOTO6,PHOTO7,PHOTO8,PHOTO9,PHOTO10,INFO1,INFO2,INFO3,INFO4,INFO5,DESCRIPTION,PRODUCT_DESCRIPTION,SPECIFICATIONS,CONSTRUCTION,COLLECTION_FEATURES,WARRANTY,ADDITIONAL_INFORMATION,DISCLAIMER,VIEWTYPE,ITEM_URL
1025,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,38,43,,20,18,,,,,26,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1025_Haworth_MT_HR.jpg,,,,,,,,,,,,,,,HAWORTH WING CHAIR RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1025
7220-S,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,41.25,39.5,,23.5,20.5,,,,,23.75,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_Open_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_BK_HR.jpg,,,,,,,,,,,,,HAYDEN SWIVEL RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7220-S
NC360-O,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25,21.25,18.25,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/NC360-O_Hawkins_BO_HR.jpg,,,,,,,,,,,,,,,HAWKINS OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=NC360-O
5840-1,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,35.75,39.75,,21.5,20,,,,,24.5,,20.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5840-1_Laney_ST_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5840-1_Laney_OC1_HR.jpg,,,,,,,,,,,,,,LANEY TUFTED CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5840-1
6882-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,42.75,34.25,,79.5,24.5,,,,,23,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6882-3_Heathfield_PinCoc_Cyrus_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6882-3_Heathfield_PinCoc_Cyrus_1023_BK_HR.jpg,,,,,,,,,,,,,,HEATHFIELD READING SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6882-3
6845-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,40,36.25,,77,22,,,,,23.75,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6845-3_Lansdowne_KeeInd_Espresso_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6845-3_Lansdowne_KeeInd_Espresso_0423_BK_HR.jpg,,,,,,,,,,,,,,LANSDOWNE SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6845-3
NC360-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.25,40.25,36,,23.5,22.25,,,,,23,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/NC360-1_Hawkins_SO1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/NC360-1_Hawkins_SO2_HR.jpg,,,,,,,,,,,,,,HAWKINS CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=NC360-1
6801-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.25,40.25,32.25,,72.5,24,,,,,23.75,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6801-3_Laramie_HydParMocBur_Buck_1022_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6801-3_Laramie_HydParMocBur_Buck_1022_BK_HR.jpg,,,,,,,,,,,,,,LARAMIE SOFA,,,,,,Shown with DD nails.  Standard with A nails.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6801-3
7154,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,34.5,42.25,,23,21.5,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-25-39_PM_1_HR.jpg,,,,,,,,,,,,,,,AVETT TAPERED LEG RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7154
7154-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,34.5,42.25,,23,21.5,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-25-39_PM_1_HR.jpg,,,,,,,,,,,,,,,AVETT TAPERED LEG POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7154-PRB
7154-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.25,34.5,42.25,,23,21.5,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-25-39_PM_1_HR.jpg,,,,,,,,,,,,,,,AVETT TAPERED LEG POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7154-PR
7155,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,34,43,,23,20.25,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-19-44_PM_1_HR.jpg,,,,,,,,,,,,AVETT RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7155
7155-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,34,43,,23,20.25,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-19-44_PM_1_HR.jpg,,,,,,,,,,,,AVETT POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7155-PRB
7155-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,34,43,,23,20.25,,,,,24.5,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-34-36_PM_4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/12-19-2016_12-19-44_PM_1_HR.jpg,,,,,,,,,,,,AVETT POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7155-PR
6246-3,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,35,35,,71,20.5,,,,,25.25,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_1-19-58_PM_1_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Ava_Sofa_8.5x11_HR.jpg,,,,,,,,,,,,,,AVA SOFA,,,,,,Photographed in Angelo Creme with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6246-3
7199,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,39.75,42.75,,23,20.5,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_OPEN_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_BK_HR.jpg,,,,,,,,,,,,,AVA RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7199
6783-O,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,21,18.5,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6783-O_Harvey_TibCog_Espresso_1022_HR_28111.jpg,,,,,,,,,,,,,,,HARVEY OTTOMAN,,,,,,Shown with L Nails. Standard with A Nails.; Contrasting gimp in Tiburon Java.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6783-O
7199-PRB,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,39.75,42.75,,23,20.5,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_HR_19040.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_OPEN_HR_19040.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_BK_HR_26889.jpg,,,,,,,,,,,,,AVA POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7199-PRB
7199-PR,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.25,39.75,42.75,,23,20.5,,,,,24.5,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_HR_21129.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_OPEN_HR_38695.jpg,https://www.hancockandmoore.com/Documents/prod-images/7199_Ava_AtmoreTaupe_Java_1021_BK_HR_35854.jpg,,,,,,,,,,,,,AVA POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7199-PR
6856-1,,,,,,,,,,,,,,,,,,,,,Stationary Lounge Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,34,33.5,,24.25,20.5,,,,,24.25,,20.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6856-1_Hauser_TibMis_FBM_0423_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6856-1_Hauser_TibMis_FBM_0423_BK_HR_38529.jpg,,,,,,,,,,,,,,HAUSER CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6856-1
4691-S,,,,,,,,,,,,,,,,,,,,,Swivel Gliders,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.5,42,36,,20,27,,,,,23.5,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/4691-S_Author_SG_HR.jpg,,,,,,,,,,,,,,,AUTHOR SWIVEL CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=4691-S
170-30,,,,,,,,,,,,,,,,,,,,,Bar Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,21.5,30,,,,,,,,,,30,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6-27-2016_11-09-47_AM_1_HR.jpg,,,,,,,,,,,,,,,FINN BAR STOOL,,,,,,"Shown with optional ""J"" nails.  Standard with ""A"" nails.; Swivels only.  No footrest Available.",,,https://www.hancockandmoore.com/Products/Detail?SKU=170-30
6246-1,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.75,35,35,,23,20.5,,,,,25.25,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7-18-2016_12-04-34_PM_1_HR.jpg,,,,,,,,,,,,,,,AVA CHAIR,,,,,,Photographed in Angelo Creme with Java finish.,,,https://www.hancockandmoore.com/Products/Detail?SKU=6246-1
5560,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,31.5,42.75,,19.75,21.5,,,,,27.5,,19.75,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/5560_Faulkner_WC_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560_Faulkner_WC2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/FAULKNER_CHAIR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-26-45_PM_3_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/11-30-2017_12-26-45_PM_4_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560-FAULKNER_CHAIR_DETAIL_web.jpg,https://www.hancockandmoore.com/Documents/prod-images/5560-FAULKNER_CHAIR_web.jpg,,,,,,,,,FAULKNER WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=5560
7220-S-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.5,41.25,39.5,,23.5,20.5,,,,,23.75,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_HR_68852.jpg,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_Open_HR_24292.jpg,https://www.hancockandmoore.com/Documents/prod-images/7220-S_Hayden_BrutonTaupe_0424_BK_HR_74150.jpg,,,,,,,,,,,,,HAYDEN SWIVEL POWER RECLINER WITH BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=7220-S-PRB
6883-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,39,37.25,,76.5,23,,,,,26,,21,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6883-3_Fairhope_FinLin_Cyrus_1023_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/FAIRHOPE_ALT_web.jpg,https://www.hancockandmoore.com/Documents/prod-images/6883-3_Fairhope_FinLin_Cyrus_1023_BK_HR.jpg,,,,,,,,,,,,,FAIRHOPE SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6883-3
6902,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,33.25,28,,50,22.75,,,,,28,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6902_Fanjul_HydParCheBur_Rainier_0424_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6902_Fanjul_HydParCheBur_Rainier_0424_SO_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6902_Fanjul_HydParCheBur_Rainier_0424_BK_HR.jpg,,,,,,,,,,,,,FANJUL SETTEE,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6902
027,,,,,,,,,,,,,,,,,,,,,Ottomans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,39,19.25,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/027_Fairbanks_BO_PR.jpg,,,,,,,,,,,,,,,FAIRBANKS TUFTED COCKTAIL OTTOMAN,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=027
6039-1,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,38.25,42.5,,20.75,22.5,,,,,25.75,,21.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6039-1_Evie_OC1_HR.jpg,,,,,,,,,,,,,,,EVIE CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6039-1
CJ6920-Q,,,,,,,,,,,,,,,,,,,,,Corey Damen Jenkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,20,28.5,,45.75,20,,,,,28.5,,19,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/CJ6920-Q_HYDE-PARK-COGNAC-BURNISHED_HR_49062.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6920-Q_HYDE-PARK-COGNAC-BURNISHED_HEADON-PLATE2_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/CJ6920-Q_HYDE-PARK-COGNAC-BURNISHED_HEADON-TOP_HR.jpg,,,,,,,,,,,,,FINCKENOR BENCH QUILTED,,,,,,"This small-scale bench works well at the foot of a bed, in foyers or hallways.  Featuring diamond quilting on the sides, this style is also available without quilting.",,,https://www.hancockandmoore.com/Products/Detail?SKU=CJ6920-Q
6685-1,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,38.5,42.75,,23,23.5,,,,,24.75,,21.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6685-1_Hastings_CrePar_CalcOatm_Bark_1021_HR_24826.jpg,https://www.hancockandmoore.com/Documents/prod-images/6685-1_Hastings_CrePar_CalcOatm_Bark_1021_BK_HR.jpg,,,,,,,,,,,,,,HASTINGS CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6685-1
1664,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,21,18,,,,,,,,,,,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1664_Evening_SO_PR.jpg,,,,,,,,,,,,,,,EVENING OTTOMAN,,,,,,Shown with 1665 Evening Chair.,,,https://www.hancockandmoore.com/Products/Detail?SKU=1664
1665,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,40.5,39,,20,21,,,,,25,,20.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1664_Evening_SO_PR_77504.jpg,,,,,,,,,,,,,,,EVENING CHAIR,,,,,,Shown with 1664 Evening Ottoman.,,,https://www.hancockandmoore.com/Products/Detail?SKU=1665
7223,,,,,,,,,,,,,,,,,,,,,Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.5,42.5,41.25,,23.5,20,,,,,24.25,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/7223_Evander_MosRus_MD_1024_HR_88497.jpg,https://www.hancockandmoore.com/Documents/prod-images/7223_Evander_MosRus_MD_1024_BK-HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/7223_Evander_MosRus_MD_1024_Full_HR.jpg,,,,,,,,,,,,,EVANDER RECLINER,,,,,,Sculpted wing chair recliner with flared arms and bustle back.,,,https://www.hancockandmoore.com/Products/Detail?SKU=7223
1666,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,42,39,,46,21.5,,,,,25.75,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1667.jpg,,,,,,,,,,,,,,,EVENING LOVESEAT,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1666
1025-PRB,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,38,43,,20,18,,,,,26,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1025-PR_Haworth_PR1_HR.jpg,,,,,,,,,,,,,,,HAWORTH CHAIR POWER RECLINER W/BATTERY,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1025-PRB
6790-1,,,,,,,,,,,,,,,,,,,,,Wing Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.5,36.5,48.5,,21,20,,,,,23,,19.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6790-1_Declan_CarWal_Rainier_0422_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/Declan_RS_web_48858.jpg,https://www.hancockandmoore.com/Documents/prod-images/6790-1_Declan_CarWal_Rainier_0422_BK_HR.jpg,,,,,,,,,,,,,DECLAN WING CHAIR,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6790-1
1667,,,,,,,,,,,,,,,,,,,,,Sofa / Chair Collections,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,42,39,,69,21.5,,,,,25.75,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1667_Evening_SO_HR.jpg,,,,,,,,,,,,,,,EVENING SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1667
1025-PR,,,,,,,,,,,,,,,,,,,,,Power Recliners,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.5,38,43,,20,18,,,,,26,,21.5,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/1025-PR_Haworth_PR1_HR.jpg,,,,,,,,,,,,,,,HAWORTH WING CHAIR POWER RECLINER,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=1025-PR
6600-CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,27.25,40.75,,21.5,18.5,,,,,,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6600-CH_Davenport_HydParMocBur_Espresso_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6600-CH_Davenport_HydParMocBur_Espresso_1020_BK_HR.jpg,,,,,,,,,,,,,,DAVENPORT CHANNEL QUILTED DINING SIDE CHAIR,,,,,,"Shown with optional ""J"" stitching.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6600-CH
6601-CH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,27.25,40.75,,19,18.5,,,,,26.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6601-CH_Davenport_HydParMocBur_Espresso_1020_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6601-CH_Davenport_HydParMocBur_Espresso_1020_BK_HR.jpg,,,,,,,,,,,,,,DAVENPORT CHANNEL BACK DINING ARM CHAIR,,,,,,"Shown with optional ""J"" stitching.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6601-CH
6600,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.5,27.25,40.75,,0,18.5,,,,,,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6600_Davenport_NirPut_PinePepp_Esp_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6600_Davenport_NirPut_PinePepp_Esp_1019_BK_HR.jpg,,,,,,,,,,,,,,DAVENPORT ARMLESS DINING CHAIR,,,,,,"Shown with optional ""J"" stitching.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6600
6601,,,,,,,,,,,,,,,,,,,,,Occasional Chairs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.75,27.25,40.75,,19,18.5,,,,,26.25,,20,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6601_Davenport_NirPut_PinePepp_Esp_1019_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6601_Davenport_NirPut_PinePepp_Esp_1019_BK_HR.jpg,,,,,,,,,,,,,,DAVENPORT ARM DINING CHAIR,,,,,,"Shown with optional ""J"" stitiching.",,,https://www.hancockandmoore.com/Products/Detail?SKU=6601
151-24,,,,,,,,,,,,,,,,,,,,,Counter Stools,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,22.5,39.25,,20.5,19.5,,,,,31.25,,24,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/151-30_Dawn_BG_HR_96904.jpg,,,,,,,,,,,,,,,DAWN SWIVEL COUNTER STOOL,,,,,,Shown as bar height.,,,https://www.hancockandmoore.com/Products/Detail?SKU=151-24
6731-3,,,,,,,,,,,,,,,,,,,,,Sofas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.5,39.5,35.25,,74,22,,,,,29.25,,20.25,,,,,,,,,,,,,https://www.hancockandmoore.com/Documents/prod-images/6731-3_Dante_NepSto_Java_1021_HR.jpg,https://www.hancockandmoore.com/Documents/prod-images/6731-3_Dante_NepSto_Java_1021_BK_HR.jpg,,,,,,,,,,,,,,DANTE SOFA,,,,,,,,,https://www.hancockandmoore.com/Products/Detail?SKU=6731-3
